id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit
3534675,4426835.0,22000.0,22000.0,22000.0, 36 months, 13.11%,742.44,B,B4,Walmart,10+ years,MORTGAGE,50000.0,Verified,Mar-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=3534675,,credit_card,Exceptional,661xx,KS,27.62,0.0,Jan-1986,690.0,694.0,0.0,,,11.0,0.0,16170.0,79.7%,27.0,f,0.0,0.0,26727.5378337,26727.54,22000.0,4727.54,0.0,0.0,0.0,Mar-2016,742.13,,Dec-2016,664.0,660.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,107200.0,,,,,,,,,,,,20300.0,,,,4.0,9745.0,2209.0,85.0,0.0,0.0,132.0,330.0,8.0,8.0,3.0,8.0,,8.0,,0.0,5.0,8.0,5.0,9.0,9.0,8.0,15.0,8.0,11.0,0.0,0.0,0.0,2.0,100.0,80.0,0.0,0.0,125882.0,33781.0,14700.0,30793.0
1150406,1391374.0,15000.0,15000.0,15000.0, 36 months, 17.27%,536.81,D,D1,ollies bargin outlet,2 years,OWN,41000.0,Not Verified,Feb-2012,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1150406,,debt_consolidation,debt consolidation,145xx,NY,16.54,1.0,Jul-1997,670.0,674.0,3.0,23.0,,7.0,0.0,4836.0,71.1%,47.0,f,0.0,0.0,18670.818324,18670.82,15000.0,3670.82,0.0,0.0,0.0,Jan-2014,6879.5,,Jun-2015,684.0,680.0,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,
1308091,1553180.0,21000.0,21000.0,21000.0, 36 months, 10.74%,684.94,B,B2,Flamingo ,1 year,RENT,205000.0,Source Verified,May-2012,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1308091,"  Borrower added on 05/22/12 > Over 3 years, I've been working diligently to change my financial profile by paying back a big piece of personal loans and credit cards. This money would pay off my high interest credit cards and move me closer to being debt free by year-end. Thanks for your consideration.<br>",debt_consolidation,Debt Consolidation,112xx,NY,4.26,1.0,Jul-1993,715.0,719.0,0.0,16.0,,11.0,0.0,23179.0,34.8%,23.0,f,0.0,0.0,24695.5300048,24695.53,21000.0,3661.28,34.2500000476,0.0,0.0,Jul-2015,11.35,,Jul-2016,619.0,615.0,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,3.0,,93786.0,34.8,0.0,0.0,,,,,0.0,7.0,,12.0,16.0,,,,,,,,,,,,,,,,44.4,0.0,0.0,,33594.0,116965.0,
9076057,10888096.0,12000.0,12000.0,12000.0, 36 months,  6.62%,368.45,A,A2,Knowledge Architect,10+ years,OWN,124000.0,Not Verified,Nov-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=9076057,,other,Other,641xx,MO,14.56,0.0,Nov-2001,800.0,804.0,1.0,,,8.0,0.0,6568.0,14.2%,18.0,f,0.0,0.0,12837.7899954,12837.79,12000.0,837.79,0.0,0.0,0.0,Mar-2015,7683.05,,Mar-2015,784.0,780.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,301684.0,,,,,,,,,,,,46200.0,,,,3.0,37711.0,29632.0,18.1,0.0,0.0,111.0,144.0,11.0,2.0,3.0,11.0,,2.0,,0.0,3.0,3.0,3.0,6.0,7.0,4.0,8.0,3.0,8.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,385789.0,52063.0,36200.0,76206.0
8724583,10496734.0,7000.0,7000.0,7000.0, 36 months, 13.67%,238.13,B,B5,IT Specialist,5 years,MORTGAGE,77368.0,Not Verified,Nov-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=8724583,  Borrower added on 11/06/13 > I have some extremely high interest credit cards that I want to pay off and get rid of.<br>,debt_consolidation,High Interest Debt Consolidation,210xx,MD,11.25,0.0,Oct-1998,665.0,669.0,0.0,64.0,,15.0,0.0,11953.0,67.5%,38.0,w,0.0,0.0,7586.25,7586.25,7000.0,586.25,0.0,0.0,0.0,Jul-2014,5919.34,,Dec-2016,674.0,670.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,307935.0,,,,,,,,,,,,17700.0,,,,14.0,20529.0,767.0,88.9,0.0,0.0,181.0,97.0,12.0,10.0,1.0,17.0,,12.0,,0.0,4.0,7.0,4.0,7.0,27.0,7.0,10.0,7.0,15.0,0.0,0.0,0.0,3.0,100.0,75.0,0.0,0.0,319712.0,93597.0,6900.0,82716.0
3634326,4637312.0,9600.0,9600.0,9600.0, 36 months, 18.75%,350.69,D,D3,Hibbett Sporting Goods,6 years,MORTGAGE,41000.0,Not Verified,Mar-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=3634326,,credit_card,Consolidation,385xx,TN,22.74,0.0,Apr-2004,665.0,669.0,3.0,65.0,,11.0,0.0,10948.0,85.5%,23.0,f,0.0,0.0,11777.7955594,11777.8,9600.0,2177.8,0.0,0.0,0.0,Sep-2014,5820.29,,Dec-2016,654.0,650.0,0.0,,1.0,INDIVIDUAL,,,,0.0,357.0,107046.0,,,,,,,,,,,,12800.0,,,,8.0,9731.0,1220.0,83.7,0.0,0.0,108.0,100.0,2.0,2.0,2.0,2.0,,1.0,,0.0,4.0,6.0,4.0,7.0,9.0,7.0,12.0,6.0,11.0,0.0,0.0,0.0,4.0,95.0,75.0,0.0,0.0,120355.0,24938.0,7500.0,23555.0
7635168,9317288.0,7025.0,7025.0,7025.0, 36 months, 13.67%,238.98,B,B5,,10+ years,MORTGAGE,38855.0,Verified,Oct-2013,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=7635168,,debt_consolidation,Debt consolidation,430xx,OH,18.04,0.0,Apr-1974,660.0,664.0,0.0,64.0,53.0,6.0,2.0,9045.0,85.3%,41.0,f,0.0,0.0,3584.7,3584.7,2583.9,1000.44,0.0,0.36,0.0,Jan-2015,238.98,,Oct-2016,544.0,540.0,0.0,64.0,1.0,INDIVIDUAL,,,,0.0,0.0,232263.0,,,,,,,,,,,,10600.0,,,,2.0,38711.0,55.0,99.4,0.0,0.0,168.0,262.0,13.0,13.0,16.0,23.0,64.0,13.0,64.0,1.0,3.0,3.0,3.0,13.0,4.0,4.0,20.0,3.0,6.0,0.0,0.0,0.0,0.0,92.0,100.0,2.0,0.0,267448.0,20091.0,9100.0,17262.0
3217278,3959776.0,18000.0,18000.0,18000.0, 36 months, 13.11%,607.45,B,B4,"InVue Securirt Products, Inc.",4 years,MORTGAGE,55000.0,Verified,Feb-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=3217278,  Borrower added on 02/11/13 > I make a decent living for someone w/ little responsibility &amp; a cheap mortgage. I want to take the opportunity to pay my high interst debt so I can really focus on my 7yr mortgage plan. Who knows? Once I own my home outright I may come back to LendingClub to buy my first investment property!<br>,debt_consolidation,Credit Card Debt 5yr Consol In 3yrs,297xx,SC,11.78,0.0,Apr-1999,675.0,679.0,1.0,,,12.0,0.0,18260.0,50.7%,20.0,w,0.0,0.0,21287.1400026,21287.14,18000.0,3287.14,0.0,0.0,0.0,Jan-2015,8533.88,,Dec-2016,599.0,595.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,72836.0,,,,,,,,,,,,36000.0,,,,4.0,6070.0,10032.0,56.4,0.0,0.0,168.0,146.0,3.0,3.0,1.0,3.0,,5.0,,0.0,6.0,9.0,7.0,9.0,5.0,11.0,14.0,9.0,12.0,0.0,0.0,0.0,4.0,100.0,71.4,0.0,0.0,94103.0,18260.0,23000.0,0.0
10074783,11926918.0,22000.0,22000.0,21900.0, 36 months,  6.03%,669.59,A,A1,Industrial electrician,10+ years,MORTGAGE,59000.0,Source Verified,Dec-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=10074783,  Borrower added on 12/20/13 > To pay off credit cards.<br>,credit_card,Consolidation,349xx,FL,25.47,0.0,Jan-1989,720.0,724.0,0.0,62.0,,11.0,0.0,24254.0,47.3%,34.0,f,0.0,0.0,23347.44999,23241.33,22000.0,1347.45,0.0,0.0,0.0,Mar-2015,14643.45,,Dec-2016,779.0,775.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,164931.0,,,,,,,,,,,,51300.0,,,,6.0,14994.0,21349.0,52.3,0.0,0.0,158.0,299.0,3.0,3.0,7.0,3.0,65.0,17.0,65.0,0.0,5.0,7.0,6.0,14.0,8.0,8.0,19.0,8.0,11.0,0.0,0.0,0.0,2.0,94.1,33.3,0.0,0.0,208615.0,45987.0,44800.0,26190.0
9795886,11647928.0,4750.0,4750.0,4750.0, 36 months, 14.47%,163.44,C,C2,Fork Lift Operator,8 years,MORTGAGE,40000.0,Not Verified,Dec-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=9795886,  Borrower added on 12/12/13 > I needed money to consolidate my credit cards. They process online was easy and super fast.<br><br> Borrower added on 12/12/13 > The online process was easy and super fast.<br>,debt_consolidation,credit cards,992xx,WA,10.2,0.0,Dec-2007,660.0,664.0,1.0,,,8.0,0.0,9104.0,69.5%,9.0,f,0.0,0.0,5171.4949301,5171.49,4750.0,421.49,0.0,0.0,0.0,Aug-2014,4027.46,,Jun-2015,749.0,745.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,109205.0,,,,,,,,,,,,13100.0,,,,6.0,13651.0,937.0,67.7,0.0,0.0,72.0,33.0,11.0,11.0,1.0,11.0,,5.0,,0.0,3.0,5.0,4.0,4.0,1.0,6.0,6.0,5.0,8.0,0.0,0.0,0.0,2.0,100.0,50.0,0.0,0.0,115362.0,11747.0,2900.0,0.0
2854824,3436975.0,22950.0,22950.0,22950.0, 60 months, 15.31%,549.73,C,C2,USDA/NRCS,10+ years,OWN,52000.0,Verified,Jan-2013,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=2854824,,credit_card, Loan for Financial Recovery,628xx,IL,21.51,0.0,Jun-1990,705.0,709.0,0.0,,,15.0,0.0,32088.0,29.4%,19.0,w,6546.25,6546.25,25837.31,25837.31,16403.75,9433.56,0.0,0.0,0.0,Dec-2016,549.73,Jan-2017,Dec-2016,799.0,795.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,33140.0,,,,,,,,,,,,109200.0,,,,1.0,2209.0,69446.0,31.6,0.0,0.0,142.0,274.0,3.0,3.0,0.0,38.0,,,,0.0,8.0,9.0,10.0,10.0,5.0,13.0,13.0,9.0,15.0,0.0,0.0,0.0,1.0,100.0,10.0,0.0,0.0,111202.0,33140.0,101500.0,1604.0
7690555,9391889.0,3900.0,3900.0,3900.0, 36 months, 12.99%,131.39,B,B4,,n/a,RENT,20000.0,Verified,Oct-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=7690555,,credit_card,credit pay off,928xx,CA,28.06,0.0,Apr-1975,680.0,684.0,0.0,50.0,57.0,11.0,1.0,4930.0,36.5%,31.0,w,0.0,0.0,4309.53939074,4309.54,3900.0,409.54,0.0,0.0,0.0,Sep-2014,2995.64,,Sep-2014,694.0,690.0,0.0,50.0,1.0,INDIVIDUAL,,,,0.0,0.0,8135.0,,,,,,,,,,,,13500.0,,,,0.0,740.0,5489.0,47.2,0.0,0.0,103.0,469.0,27.0,27.0,2.0,27.0,50.0,13.0,50.0,6.0,6.0,7.0,7.0,17.0,3.0,10.0,26.0,7.0,11.0,0.0,0.0,0.0,0.0,77.0,42.9,1.0,0.0,25858.0,8135.0,10400.0,12358.0
9145220,10977314.0,12000.0,12000.0,12000.0, 36 months, 12.99%,404.27,B,B4,Manager,3 years,MORTGAGE,43000.0,Verified,Dec-2013,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=9145220,,debt_consolidation,New Begining,302xx,GA,10.34,0.0,Jun-2008,675.0,679.0,0.0,,,9.0,0.0,5432.0,41.6%,13.0,w,399.92,399.92,14149.45,14149.45,11600.08,2549.37,0.0,0.0,0.0,Nov-2016,404.27,Jan-2017,Dec-2016,644.0,640.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,84087.0,,,,,,,,,,,,10500.0,,,,4.0,9343.0,650.0,85.3,0.0,0.0,24.0,65.0,26.0,6.0,1.0,34.0,,9.0,,0.0,3.0,5.0,3.0,3.0,3.0,6.0,7.0,5.0,9.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,90553.0,11047.0,4800.0,4200.0
3154976,3867159.0,16000.0,16000.0,16000.0, 36 months, 10.16%,517.48,B,B1,Hewlett Packard,7 years,MORTGAGE,49760.0,Not Verified,Jan-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=3154976,"  Borrower added on 01/11/13 > Debt consolidation: I have an Amex card, US Bank credit card, Capital One credit card and US Bank Premier loan with balances. I want to feel more in control &amp; have all the debt in one place to see the balance diminishing. With extra monthly payments I hope to have it paid off in 2.5 years.<br>",debt_consolidation,Credit Cards be gone!,857xx,AZ,11.23,0.0,Jan-2003,705.0,709.0,0.0,,,8.0,0.0,18945.0,56.4%,21.0,w,0.0,0.0,18574.72,18574.72,16000.0,2574.72,0.0,0.0,0.0,Aug-2015,3060.42,,Oct-2015,809.0,805.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,173262.0,,,,,,,,,,,,33600.0,,,,1.0,24752.0,9780.0,64.4,0.0,0.0,,120.0,22.0,22.0,3.0,28.0,,8.0,,0.0,3.0,4.0,4.0,9.0,0.0,7.0,17.0,4.0,8.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,197400.0,18945.0,27500.0,0.0
3727781,4720304.0,20000.0,20000.0,19900.0, 60 months, 17.77%,505.37,D,D1,Success Factors/SAP,1 year,MORTGAGE,120000.0,Verified,Mar-2013,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=3727781,,debt_consolidation,Debt consolidation,802xx,CO,11.99,1.0,Oct-1990,675.0,679.0,1.0,22.0,,11.0,0.0,30950.0,84.3%,31.0,f,6756.57,6722.77,22733.75,22620.11,13243.43,9490.32,0.0,0.0,0.0,Dec-2016,505.37,Jan-2017,Dec-2016,704.0,700.0,0.0,,1.0,INDIVIDUAL,,,,0.0,120.0,80343.0,,,,,,,,,,,,36700.0,,,,0.0,8034.0,412.0,98.4,0.0,0.0,164.0,273.0,79.0,51.0,7.0,128.0,,4.0,78.0,0.0,3.0,7.0,3.0,6.0,10.0,9.0,14.0,7.0,11.0,0.0,0.0,0.0,0.0,93.0,100.0,0.0,0.0,66471.0,80343.0,25200.0,29771.0
6318775,7850240.0,3800.0,3800.0,3800.0, 36 months, 13.68%,129.29,C,C1,Sabic-ip,10+ years,MORTGAGE,85000.0,Not Verified,Aug-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=6318775,,debt_consolidation,Helping Hand,361xx,AL,9.98,1.0,Nov-1984,690.0,694.0,0.0,9.0,,10.0,0.0,9383.0,78.8%,19.0,f,0.0,0.0,4652.85988921,4652.86,3800.0,852.86,0.0,0.0,0.0,Aug-2016,112.7,,Dec-2016,619.0,615.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,235813.0,,,,,,,,,,,,11900.0,,,,0.0,23581.0,920.0,85.6,0.0,0.0,129.0,349.0,30.0,27.0,4.0,57.0,9.0,15.0,9.0,0.0,4.0,7.0,4.0,6.0,4.0,8.0,11.0,7.0,10.0,0.0,0.0,0.0,0.0,73.0,50.0,0.0,0.0,256046.0,21902.0,6400.0,20896.0
6954968,8597100.0,8000.0,8000.0,8000.0, 36 months, 11.55%,264.0,B,B3,Allied Building Materials,10+ years,MORTGAGE,30000.0,Not Verified,Sep-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=6954968,"  Borrower added on 08/28/13 > Pay off credit card, and have a little nest egg for emergencies, and whatever bumps are in the road.<br>",debt_consolidation,credit card deterent,890xx,NV,21.52,0.0,Feb-2002,720.0,724.0,0.0,,,6.0,0.0,4195.0,79.2%,13.0,f,0.0,0.0,8526.5751431,8526.58,8000.0,526.58,0.0,0.0,0.0,Sep-2014,22.76,,Sep-2014,784.0,780.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,43636.0,,,,,,,,,,,,5300.0,,,,4.0,7273.0,253.0,93.8,0.0,0.0,43.0,140.0,12.0,4.0,1.0,19.0,,12.0,,0.0,1.0,2.0,1.0,4.0,6.0,2.0,6.0,2.0,6.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,47223.0,23633.0,4100.0,21456.0
9225200,11047304.0,20000.0,20000.0,20000.0, 60 months, 21.00%,541.07,E,E1,Public Projects Manager,9 years,RENT,90000.0,Verified,Dec-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=9225200,,debt_consolidation,Debt Consolidation,662xx,KS,15.55,0.0,Oct-1999,700.0,704.0,1.0,,,10.0,0.0,22859.0,57%,38.0,f,0.0,0.0,21853.4730972,21853.47,20000.0,1853.47,0.0,0.0,0.0,Nov-2014,6984.18,,Oct-2014,704.0,700.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,48157.0,,,,,,,,,,,,40100.0,,,,8.0,4816.0,0.0,102.8,0.0,0.0,143.0,169.0,0.0,0.0,1.0,6.0,,0.0,,0.0,2.0,6.0,2.0,14.0,10.0,6.0,27.0,6.0,10.0,0.0,0.0,0.0,6.0,100.0,100.0,0.0,0.0,71558.0,48157.0,16400.0,31458.0
3151387,3863973.0,26325.0,26325.0,26325.0, 36 months, 14.33%,903.96,C,C1,3M,7 years,OWN,60000.0,Verified,Jan-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=3151387,  Borrower added on 01/14/13 > consolidate payments<br>,debt_consolidation,Consolidation Loan,547xx,WI,14.94,0.0,Mar-2003,685.0,689.0,1.0,27.0,,7.0,0.0,12759.0,62.5%,24.0,f,0.0,0.0,30901.9578605,30901.96,26325.0,4576.96,0.0,0.0,0.0,Sep-2014,13468.9,,Sep-2014,734.0,730.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,29191.0,,,,,,,,,,,,20400.0,,,,0.0,4170.0,6859.0,61.5,0.0,0.0,86.0,120.0,37.0,35.0,0.0,58.0,,2.0,,0.0,2.0,3.0,3.0,9.0,6.0,6.0,18.0,3.0,7.0,0.0,0.0,0.0,0.0,95.0,66.7,0.0,0.0,49923.0,29191.0,17800.0,29523.0
6324747,6057941.0,20000.0,20000.0,20000.0, 60 months, 21.15%,542.76,E,E2,Complete Office Installation,10+ years,MORTGAGE,60000.0,Verified,Jul-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=6324747,  Borrower added on 07/10/13 > With unexpected medical bills the credit cards started racking up. Looking for a good way to streamline my payments and have an end in sight.<br>,debt_consolidation,Helping Hand,980xx,WA,20.8,0.0,Dec-2002,665.0,669.0,2.0,,,9.0,0.0,17898.0,77.8%,16.0,f,0.0,0.0,30951.891657,30951.89,20000.0,10951.89,0.0,0.0,0.0,Dec-2016,9241.49,,Dec-2016,689.0,685.0,0.0,,1.0,INDIVIDUAL,,,,0.0,3749.0,271773.0,,,,,,,,,,,,23000.0,,,,8.0,33972.0,3556.0,82.2,0.0,0.0,101.0,129.0,11.0,2.0,2.0,11.0,,2.0,,0.0,3.0,4.0,5.0,6.0,7.0,6.0,7.0,4.0,9.0,0.0,0.0,0.0,4.0,100.0,50.0,0.0,0.0,284633.0,47669.0,20000.0,32707.0
3847895,4861465.0,6625.0,6625.0,6575.0, 36 months, 14.33%,227.5,C,C1,Buscemis,7 years,OWN,23000.0,Verified,Apr-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=3847895,,debt_consolidation,My Loan,481xx,MI,22.59,0.0,Apr-2007,695.0,699.0,0.0,,,10.0,0.0,9187.0,75.3%,11.0,f,0.0,0.0,8189.55744879,8127.75,6625.0,1564.56,0.0,0.0,0.0,Apr-2016,227.05,,Dec-2016,704.0,700.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,22333.0,,,,,,,,,,,,12200.0,,,,0.0,2233.0,2353.0,77.6,0.0,0.0,66.0,72.0,33.0,25.0,0.0,33.0,,11.0,,0.0,4.0,6.0,5.0,6.0,2.0,7.0,8.0,6.0,10.0,0.0,0.0,0.0,0.0,100.0,40.0,0.0,0.0,27641.0,22333.0,10500.0,10441.0
7637099,9319140.0,1800.0,1800.0,1800.0, 36 months, 17.10%,64.27,C,C5,Mental Health Coordinator,10+ years,MORTGAGE,60000.0,Source Verified,Oct-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=7637099,"  Borrower added on 09/30/13 > medical issues came up, need to take care of it.<br>",other,Other,276xx,NC,14.98,0.0,May-2000,685.0,689.0,0.0,43.0,,17.0,0.0,9544.0,78.2%,62.0,f,0.0,0.0,2313.46494534,2313.46,1800.0,513.46,0.0,0.0,0.0,Nov-2016,64.01,,Oct-2016,664.0,660.0,0.0,46.0,1.0,INDIVIDUAL,,,,0.0,60.0,245727.0,,,,,,,,,,,,12200.0,,,,8.0,17552.0,2656.0,78.2,0.0,0.0,95.0,163.0,7.0,7.0,5.0,7.0,45.0,11.0,43.0,1.0,5.0,5.0,5.0,26.0,16.0,8.0,41.0,5.0,17.0,0.0,0.0,0.0,3.0,83.0,80.0,0.0,0.0,266794.0,75668.0,12200.0,69277.0
6534825,8086970.0,8000.0,8000.0,8000.0, 36 months,  9.71%,257.05,B,B1,Cloud County Health Center,10+ years,OWN,57000.0,Source Verified,Aug-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=6534825,,credit_card,Credit Cards ,669xx,KS,9.96,0.0,Oct-2001,700.0,704.0,0.0,62.0,,17.0,0.0,13169.0,41.8%,29.0,f,0.0,0.0,9252.9,9252.9,8000.0,1252.9,0.0,0.0,0.0,Jul-2016,513.2,,Dec-2016,719.0,715.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,16861.0,,,,,,,,,,,,31510.0,,,,5.0,1405.0,12543.0,50.6,0.0,0.0,135.0,143.0,10.0,10.0,0.0,10.0,62.0,9.0,62.0,0.0,6.0,8.0,6.0,13.0,4.0,16.0,25.0,8.0,17.0,0.0,0.0,0.0,1.0,96.0,0.0,0.0,0.0,37510.0,16861.0,25410.0,6000.0
3153167,3865845.0,11525.0,11525.0,11475.0, 36 months, 13.11%,388.94,B,B4,Lloyd F. Mckinney Associates Inc.,10+ years,RENT,44000.0,Source Verified,Feb-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=3153167,  Borrower added on 01/18/13 > Consolidation of my debt into one monthly payment and the ability to see the light at the end of the debt tunnel is my goal...!!<br><br>  Borrower added on 01/22/13 > Please consider this investment as an opportunity for you to benefit as well as a chance to help someone out...and maybe someday I can do the same for some one else who is in need of debt relief. Thanks!<br>,debt_consolidation,Debt Free Please,945xx,CA,15.61,0.0,Dec-1995,710.0,714.0,1.0,,,6.0,0.0,4637.0,61%,11.0,f,0.0,0.0,14001.5641993,13940.82,11525.0,2476.56,0.0,0.0,0.0,Feb-2016,388.66,,Dec-2016,779.0,775.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,13761.0,,,,,,,,,,,,7600.0,,,,3.0,2294.0,2528.0,64.4,0.0,0.0,55.0,208.0,5.0,5.0,0.0,52.0,,5.0,,0.0,2.0,3.0,3.0,6.0,3.0,4.0,8.0,3.0,6.0,0.0,0.0,0.0,2.0,100.0,66.7,0.0,0.0,19740.0,13761.0,7100.0,12140.0
3155936,3868178.0,16000.0,16000.0,16000.0, 60 months, 21.98%,441.73,E,E4,AT&T,10+ years,MORTGAGE,79400.0,Verified,Jan-2013,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=3155936,,debt_consolidation,Debt consolidation,945xx,CA,34.32,0.0,Dec-1993,695.0,699.0,1.0,,,11.0,0.0,9481.0,56.8%,26.0,f,5068.39,5068.39,20760.79,20760.79,10931.61,9829.18,0.0,0.0,0.0,Dec-2016,441.73,Jan-2017,Dec-2016,709.0,705.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,103172.0,,,,,,,,,,,,16700.0,,,,5.0,10317.0,462.0,93.1,0.0,0.0,232.0,207.0,8.0,6.0,0.0,89.0,,1.0,,0.0,3.0,6.0,4.0,8.0,12.0,7.0,14.0,6.0,11.0,0.0,0.0,0.0,2.0,100.0,66.7,0.0,0.0,124626.0,103172.0,6700.0,107926.0
4164576,5306732.0,7000.0,7000.0,7000.0, 36 months, 11.14%,229.64,B,B2,Texas Parks & Wildlife,10+ years,MORTGAGE,50400.0,Not Verified,Apr-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=4164576,,car,1998 Harley Davidson,754xx,TX,23.76,0.0,Dec-2000,715.0,719.0,0.0,,,12.0,0.0,6987.0,37.4%,26.0,w,0.0,0.0,8260.12,8260.12,7000.0,1260.12,0.0,0.0,0.0,Jan-2016,911.64,,Dec-2016,584.0,580.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,133132.0,,,,,,,,,,,,19100.0,,,,6.0,11094.0,10701.0,37.4,0.0,0.0,138.0,150.0,9.0,7.0,1.0,9.0,,15.0,,0.0,2.0,3.0,4.0,4.0,20.0,5.0,5.0,3.0,12.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,151168.0,80673.0,17100.0,72539.0
